start_airport,start_icao,end_airport,end_icao,route_name,route_passengers,start_pax_total,end_pax_total,start_pax_pct,year,data_quality
Charles De Gaulle,LFPG,Linate,LIML,Charles De Gaulle - Linate,419393,75449170,6535465,0.56,2019,complete
Charles De Gaulle,LFPG,Bologna,LIPE,Charles De Gaulle - Bologna,297423,75449170,9338293,0.39,2019,complete
Charles De Gaulle,LFPG,Villafranca,LIPX,Charles De Gaulle - Villafranca,15816889.094893156,75449170,3315795,NA,2019,complete
Charles De Gaulle,LFPG,Marco Polo di Tessera,LIPZ,Charles De Gaulle - Marco Polo di Tessera,812692,75449170,11454860,1.08,2019,complete
Charles De Gaulle,LFPG,Fiumicino,LIRF,Charles De Gaulle - Fiumicino,1304921,75449170,43191420,1.73,2019,complete
Charles De Gaulle,LFPG,Capodichino,LIRN,Charles De Gaulle - Capodichino,199036,75449170,10387667,0.26,2019,complete
Charles De Gaulle,LFPG,Pisa,LIRP,Charles De Gaulle - Pisa,20104462.878911488,75449170,5357109,NA,2019,complete
Charles De Gaulle,LFPG,Peretola,LIRQ,Charles De Gaulle - Peretola,450646,75449170,2860307,0.6,2019,complete
Charles De Gaulle,LFPG,Luxembourg,ELLX,Charles De Gaulle - Luxembourg,149530,75449170,NA,0.2,2019,missing_end_pax
Charles De Gaulle,LFPG,Riga Intl,EVRA,Charles De Gaulle - Riga Intl,145438,75449170,NA,0.19,2019,missing_end_pax
Charles De Gaulle,LFPG,Luqa,LMML,Charles De Gaulle - Luqa,102659,75449170,NA,0.14,2019,missing_end_pax
Charles De Gaulle,LFPG,Flesland,ENBR,Charles De Gaulle - Flesland,87099,75449170,NA,0.12,2019,missing_end_pax
Charles De Gaulle,LFPG,Gardermoen,ENGM,Charles De Gaulle - Gardermoen,513759,75449170,NA,0.68,2019,missing_end_pax
Charles De Gaulle,LFPG,Faro International,LPFR,Charles De Gaulle - Faro International,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Porto,LPPR,Charles De Gaulle - Porto,316370,75449170,NA,0.42,2019,missing_end_pax
Charles De Gaulle,LFPG,Lisboa,LPPT,Charles De Gaulle - Lisboa,689353,75449170,NA,0.91,2019,missing_end_pax
Charles De Gaulle,LFPG,Beograd,LYBE,Charles De Gaulle - Beograd,223698,75449170,NA,0.3,2019,missing_end_pax
Charles De Gaulle,LFPG,Landvetter,ESGG,Charles De Gaulle - Landvetter,142553,75449170,NA,0.19,2019,missing_end_pax
Charles De Gaulle,LFPG,Save,ESGP,Charles De Gaulle - Save,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Arlanda,ESSA,Charles De Gaulle - Arlanda,658709,75449170,NA,0.87,2019,missing_end_pax
Charles De Gaulle,LFPG,Ljubljana,LJLJ,Charles De Gaulle - Ljubljana,100878,75449170,NA,0.13,2019,missing_end_pax
Charles De Gaulle,LFPG,Belfast Intl,EGAA,Charles De Gaulle - Belfast Intl,88836,75449170,6030063,0.12,2019,complete
Charles De Gaulle,LFPG,Belfast City,EGAC,Charles De Gaulle - Belfast City,13603220.764995692,75449170,2452613,NA,2019,complete
Charles De Gaulle,LFPG,Birmingham,EGBB,Charles De Gaulle - Birmingham,400880,75449170,11271854,0.53,2019,complete
Charles De Gaulle,LFPG,Nottingham Airport,EGBN,Charles De Gaulle - Nottingham Airport,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Manchester,EGCC,Charles De Gaulle - Manchester,680914,75449170,26895408,0.9,2019,complete
Charles De Gaulle,LFPG,Cardiff,EGFF,Charles De Gaulle - Cardiff,8754784.208146995,75449170,1015866,NA,2019,complete
Charles De Gaulle,LFPG,Bristol,EGGD,Charles De Gaulle - Bristol,169909,75449170,8146487,0.23,2019,complete
Charles De Gaulle,LFPG,Liverpool,EGGP,Charles De Gaulle - Liverpool,87569,75449170,4972891,0.12,2019,complete
Charles De Gaulle,LFPG,Luton,EGGW,Charles De Gaulle - Luton,284091,75449170,17961864,0.38,2019,complete
Charles De Gaulle,LFPG,Southampton,EGHI,Charles De Gaulle - Southampton,76720,75449170,1760117,0.1,2019,complete
Charles De Gaulle,LFPG,Leeds Bradford,EGNM,Charles De Gaulle - Leeds Bradford,17255870.120079428,75449170,3946565,NA,2019,complete
Charles De Gaulle,LFPG,Newcastle,EGNT,Charles De Gaulle - Newcastle,165568,75449170,5183775,0.22,2019,complete
Charles De Gaulle,LFPG,Nottingham East Midlands,EGNX,Charles De Gaulle - Nottingham East Midlands,17706254.43955864,75449170,4155267,NA,2019,complete
Charles De Gaulle,LFPG,Dyce,EGPD,Charles De Gaulle - Dyce,91038,75449170,2279063,0.12,2019,complete
Charles De Gaulle,LFPG,Glasgow International,EGPF,Charles De Gaulle - Glasgow International,128166,75449170,8396045,0.17,2019,complete
Charles De Gaulle,LFPG,Edinburgh,EGPH,Charles De Gaulle - Edinburgh,361254,75449170,14510779,0.48,2019,complete
Charles De Gaulle,LFPG,Exeter,EGTE,Charles De Gaulle - Exeter,76054,75449170,789227,0.1,2019,complete
Orly,LFPO,Schwechat,LOWW,Orly - Schwechat,31486898.510994364,31716559,31258901,NA,2019,complete
Orly,LFPO,Geneve Cointrin,LSGG,Orly - Geneve Cointrin,333177,31716559,17742225,1.05,2019,complete
Orly,LFPO,Schonefeld,EDDB,Orly - Schonefeld,18702380.325921137,31716559,11028278,NA,2019,complete
Orly,LFPO,Berlin Brandenburg Willy Brandt,EDDB,Orly - Berlin Brandenburg Willy Brandt,18702380.325921137,31716559,11028278,NA,2019,complete
Orly,LFPO,Hamburg,EDDH,Orly - Hamburg,22722561.81546812,31716559,16279030,NA,2019,complete
Orly,LFPO,Dusseldorf,EDDL,Orly - Dusseldorf,27925827.813298553,31716559,24588161,NA,2019,complete
Orly,LFPO,Tegel,EDDT,Orly - Tegel,308218,31716559,24008455,0.97,2019,complete
Orly,LFPO,Eleftherios Venizelos Intl,LGAV,Orly - Eleftherios Venizelos Intl,217406,31716559,NA,0.69,2019,missing_end_pax
Orly,LFPO,Nikos Kazantzakis,LGIR,Orly - Nikos Kazantzakis,154711,31716559,NA,0.49,2019,missing_end_pax
Orly,LFPO,Mikonos,LGMK,Orly - Mikonos,80712,31716559,NA,0.25,2019,missing_end_pax
Orly,LFPO,Rhodes Diagoras,LGRP,Orly - Rhodes Diagoras,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Santorini,LGSR,Orly - Santorini,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Fuerteventura,GCFV,Orly - Fuerteventura,12511389.082966367,31716559,4935430,NA,2019,complete
Orly,LFPO,Lanzarote,GCRR,Orly - Lanzarote,14249182.362016495,31716559,6401678,NA,2019,complete
Orly,LFPO,Tenerife Sur,GCTS,Orly - Tenerife Sur,17221071.520982426,31716559,9350488,NA,2019,complete
Orly,LFPO,Tenerife Norte,GCXO,Orly - Tenerife Norte,13559416.812688442,31716559,5796902,NA,2019,complete
Orly,LFPO,Alicante,LEAL,Orly - Alicante,251640,31716559,14627077,0.79,2019,complete
Orly,LFPO,Ibiza,LEIB,Orly - Ibiza,118206,31716559,7632907,0.37,2019,complete
Orly,LFPO,Malaga,LEMG,Orly - Malaga,322542,31716559,19158321,1.02,2019,complete
Orly,LFPO,Menorca,LEMH,Orly - Menorca,9726908.41802723,31716559,2983071,NA,2019,complete
Orly,LFPO,Palma de Mallorca,LEPA,Orly - Palma de Mallorca,129085,31716559,27397471,0.41,2019,complete
Orly,LFPO,Valencia,LEVC,Orly - Valencia,282513,31716559,8341358,0.89,2019,complete
Orly,LFPO,Sevilla,LEZL,Orly - Sevilla,212692,31716559,7454425,0.67,2019,complete
Orly,LFPO,St Denis Gillot,FMEE,Orly - St Denis Gillot,982834,31716559,2450824,3.1,2019,complete
Orly,LFPO,Merignac,LFBD,Orly - Merignac,566001,31716559,7618599,1.78,2019,complete
Orly,LFPO,Blagnac,LFBO,Orly - Blagnac,2216636,31716559,9451746,6.99,2019,complete
Orly,LFPO,Pau Pyrenees,LFBP,Orly - Pau Pyrenees,301939,31716559,598929,0.95,2019,complete
Orly,LFPO,Lourdes,LFBT,Orly - Lourdes,133880,31716559,300715,0.42,2019,complete
Orly,LFPO,Anglet,LFBZ,Orly - Anglet,365291,31716559,1062537,1.15,2019,complete
Orly,LFPO,Marcillac,LFCR,Orly - Marcillac,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Poretta,LFKB,Orly - Poretta,431500,31716559,1467496,1.36,2019,complete
Orly,LFPO,Saint Catherine,LFKC,Orly - Saint Catherine,146294,31716559,321443,0.46,2019,complete
Orly,LFPO,Sud Corse,LFKF,Orly - Sud Corse,170309,31716559,730067,0.54,2019,complete
Orly,LFPO,Campo Dell Oro,LFKJ,Orly - Campo Dell Oro,446313,31716559,1594582,1.41,2019,complete
Orly,LFPO,Auvergne,LFLC,Orly - Auvergne,105345,31716559,389357,0.33,2019,complete
Orly,LFPO,Saint Exupery,LFLL,Orly - Saint Exupery,158320,31716559,11461753,0.5,2019,complete
Orly,LFPO,Saint Geoirs,LFLS,Orly - Saint Geoirs,2309880.917782127,31716559,168226,NA,2019,complete
Orly,LFPO,Provence,LFML,Orly - Provence,883720,31716559,10030599,2.79,2019,complete
Orly,LFPO,Cote D'Azur,LFMN,Orly - Cote D'Azur,2059092,31716559,14277508,6.49,2019,complete
Orly,LFPO,Rivesaltes,LFMP,Orly - Rivesaltes,239289,31716559,441526,0.75,2019,complete
Orly,LFPO,Mediterranee,LFMT,Orly - Mediterranee,562050,31716559,1924607,1.77,2019,complete
Orly,LFPO,Caumont,LFMV,Orly - Caumont,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Guipavas,LFRB,Orly - Guipavas,293762,31716559,1173358,0.93,2019,complete
Orly,LFPO,Lann Bihoue,LFRH,Orly - Lann Bihoue,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Pluguffan,LFRQ,Orly - Pluguffan,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Nantes Atlantique,LFRS,Orly - Nantes Atlantique,100756,31716559,7000005,0.32,2019,complete
Orly,LFPO,Bale Mulhouse,LFSB,Orly - Bale Mulhouse,81646,31716559,8271471,0.26,2019,complete
Orly,LFPO,Bale Mulhouse,LFSB,Orly - Bale Mulhouse,81646,31716559,562406,0.26,2019,complete
Orly,LFPO,Entzheim,LFST,Orly - Entzheim,6271249.068292456,31716559,1240001,NA,2019,complete
Orly,LFPO,Le Palyvestre,LFTH,Orly - Le Palyvestre,337428,31716559,490933,1.06,2019,complete
Orly,LFPO,Rochambeau,SOCA,Orly - Rochambeau,351223,31716559,557594,1.11,2019,complete
Orly,LFPO,Le Lamentin,TFFF,Orly - Le Lamentin,1217234,31716559,1951613,3.84,2019,complete
Orly,LFPO,Le Raizet,TFFR,Orly - Le Raizet,1429730,31716559,2237169,4.51,2019,complete
Orly,LFPO,Dublin,EIDW,Orly - Dublin,96992,31716559,NA,0.31,2019,missing_end_pax
Orly,LFPO,Keflavik International Airport,BIKF,Orly - Keflavik International Airport,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Bari,LIBD,Orly - Bari,13164466.54873478,31716559,5464123,NA,2019,complete
Orly,LFPO,Catania Fontanarossa,LICC,Orly - Catania Fontanarossa,17576731.38701562,31716559,9740700,NA,2019,complete
Orly,LFPO,Palermo,LICJ,Orly - Palermo,118769,31716559,6936607,0.37,2019,complete
Orly,LFPO,Olbia Costa Smeralda,LIEO,Orly - Olbia Costa Smeralda,77894,31716559,2762110,0.25,2019,complete
Orly,LFPO,Malpensa,LIMC,Orly - Malpensa,350645,31716559,28346074,1.11,2019,complete
Orly,LFPO,Linate,LIML,Orly - Linate,179140,31716559,6535465,0.56,2019,complete
Orly,LFPO,Marco Polo di Tessera,LIPZ,Orly - Marco Polo di Tessera,277967,31716559,11454860,0.88,2019,complete
Orly,LFPO,Ciampino,LIRA,Orly - Ciampino,13622177.610762201,31716559,5850689,NA,2019,complete
Orly,LFPO,Fiumicino,LIRF,Orly - Fiumicino,727905,31716559,43191420,2.3,2019,complete
Orly,LFPO,Capodichino,LIRN,Orly - Capodichino,389374,31716559,10387667,1.23,2019,complete
Orly,LFPO,Pisa,LIRP,Orly - Pisa,155933,31716559,5357109,0.49,2019,complete
Orly,LFPO,Peretola,LIRQ,Orly - Peretola,132944,31716559,2860307,0.42,2019,complete
Orly,LFPO,Luqa,LMML,Orly - Luqa,106698,31716559,NA,0.34,2019,missing_end_pax
Orly,LFPO,Gardermoen,ENGM,Orly - Gardermoen,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Faro International,LPFR,Orly - Faro International,221809,31716559,NA,0.7,2019,missing_end_pax
Orly,LFPO,Porto,LPPR,Orly - Porto,910176,31716559,NA,2.87,2019,missing_end_pax
Orly,LFPO,Lisboa,LPPT,Orly - Lisboa,1290516,31716559,NA,4.07,2019,missing_end_pax
Orly,LFPO,Arlanda,ESSA,Orly - Arlanda,NA,31716559,NA,NA,2019,missing_end_pax
Orly,LFPO,Manchester,EGCC,Orly - Manchester,29206673.803448964,31716559,26895408,NA,2019,complete
Orly,LFPO,Bristol,EGGD,Orly - Bristol,16074157.383148674,31716559,8146487,NA,2019,complete
Orly,LFPO,Luton,EGGW,Orly - Luton,23868148.63591175,31716559,17961864,NA,2019,complete
Orly,LFPO,Southampton,EGHI,Orly - Southampton,7471603.220019315,31716559,1760117,NA,2019,complete
Orly,LFPO,City,EGLC,Orly - City,12745281.196009604,31716559,5121684,NA,2019,complete
Zurich,LSZH,Graz,LOWG,Zurich - Graz,5304471.528641661,31292970,899161,NA,2019,complete
Zurich,LSZH,Wolfgang A. Mozart,LOWS,Zurich - Wolfgang A. Mozart,6804809.191654826,31292970,1479739,NA,2019,complete
Zurich,LSZH,Bale Mulhouse,LFSB,Zurich - Bale Mulhouse,16088470.836560883,31292970,8271471,NA,2019,complete
Zurich,LSZH,Bale Mulhouse,LFSB,Zurich - Bale Mulhouse,4195158.410098479,31292970,562406,NA,2019,complete
Zurich,LSZH,Geneve Cointrin,LSGG,Zurich - Geneve Cointrin,622076,31292970,17742225,1.99,2019,complete
Zurich,LSZH,Lugano,LSZA,Zurich - Lugano,1323737.5676923278,31292970,55996,NA,2019,complete
Zurich,LSZH,Schonefeld,EDDB,Zurich - Schonefeld,18577071.15251648,31292970,11028278,NA,2019,complete
Zurich,LSZH,Berlin Brandenburg Willy Brandt,EDDB,Zurich - Berlin Brandenburg Willy Brandt,18577071.15251648,31292970,11028278,NA,2019,complete
Zurich,LSZH,Dresden International,EDDC,Zurich - Dresden International,102647,31292970,1420208,0.33,2019,complete
Zurich,LSZH,Hamburg,EDDH,Zurich - Hamburg,692048,31292970,16279030,2.21,2019,complete
Zurich,LSZH,Koln Bonn,EDDK,Zurich - Koln Bonn,256701,31292970,10641348,0.82,2019,complete
Zurich,LSZH,Dusseldorf,EDDL,Zurich - Dusseldorf,747601,31292970,24588161,2.39,2019,complete
Zurich,LSZH,Nurnberg,EDDN,Zurich - Nurnberg,155304,31292970,3486586,0.5,2019,complete
Zurich,LSZH,Stuttgart,EDDS,Zurich - Stuttgart,178121,31292970,12275312,0.57,2019,complete
Zurich,LSZH,Tegel,EDDT,Zurich - Tegel,1163424,31292970,24008455,3.72,2019,complete
Zurich,LSZH,Hannover,EDDV,Zurich - Hannover,214555,31292970,5908901,0.69,2019,complete
Zurich,LSZH,Neuenland,EDDW,Zurich - Neuenland,79490,31292970,2196047,0.25,2019,complete
Zurich,LSZH,Eleftherios Venizelos Intl,LGAV,Zurich - Eleftherios Venizelos Intl,496945,31292970,NA,1.59,2019,missing_end_pax
Zurich,LSZH,Nikos Kazantzakis,LGIR,Zurich - Nikos Kazantzakis,112382,31292970,NA,0.36,2019,missing_end_pax
Zurich,LSZH,Kos,LGKO,Zurich - Kos,NA,31292970,NA,NA,2019,missing_end_pax
Zurich,LSZH,Rhodes Diagoras,LGRP,Zurich - Rhodes Diagoras,NA,31292970,NA,NA,2019,missing_end_pax
Zurich,LSZH,Makedonia,LGTS,Zurich - Makedonia,NA,31292970,NA,NA,2019,missing_end_pax
Zurich,LSZH,Gran Canaria,GCLP,Zurich - Gran Canaria,113785,31292970,11196595,0.36,2019,complete
Zurich,LSZH,Tenerife Sur,GCTS,Zurich - Tenerife Sur,107074,31292970,9350488,0.34,2019,complete
Zurich,LSZH,Alicante,LEAL,Zurich - Alicante,21394501.20354971,31292970,14627077,NA,2019,complete
Zurich,LSZH,Ibiza,LEIB,Zurich - Ibiza,15454977.507708965,31292970,7632907,NA,2019,complete
Zurich,LSZH,Malaga,LEMG,Zurich - Malaga,282718,31292970,19158321,0.9,2019,complete
Zurich,LSZH,Palma de Mallorca,LEPA,Zurich - Palma de Mallorca,470152,31292970,27397471,1.5,2019,complete
Zurich,LSZH,Valencia,LEVC,Zurich - Valencia,244311,31292970,8341358,0.78,2019,complete
Zurich,LSZH,Helsinki Vantaa,EFHK,Zurich - Helsinki Vantaa,206984,31292970,NA,0.66,2019,missing_end_pax
Zurich,LSZH,Merignac,LFBD,Zurich - Merignac,85237,31292970,7618599,0.27,2019,complete
Zurich,LSZH,Saint Exupery,LFLL,Zurich - Saint Exupery,18938645.484205306,31292970,11461753,NA,2019,complete
Zurich,LSZH,Cote D'Azur,LFMN,Zurich - Cote D'Azur,286469,31292970,14277508,0.92,2019,complete
Zurich,LSZH,Zagreb,LDZA,Zurich - Zagreb,103945,31292970,NA,0.33,2019,missing_end_pax
Zurich,LSZH,Dublin,EIDW,Zurich - Dublin,280365,31292970,NA,0.9,2019,missing_end_pax
Zurich,LSZH,Keflavik International Airport,BIKF,Zurich - Keflavik International Airport,90505,31292970,NA,0.29,2019,missing_end_pax
Zurich,LSZH,Casale,LIBR,Zurich - Casale,9175973.644057617,31292970,2690652,NA,2019,complete
Zurich,LSZH,Catania Fontanarossa,LICC,Zurich - Catania Fontanarossa,17458964.25561952,31292970,9740700,NA,2019,complete
Zurich,LSZH,Palermo,LICJ,Zurich - Palermo,14733194.994731795,31292970,6936607,NA,2019,complete
Zurich,LSZH,Torino,LIMF,Zurich - Torino,10961625.980822371,31292970,3839752,NA,2019,complete
Zurich,LSZH,Linate,LIML,Zurich - Linate,14300842.98847624,31292970,6535465,NA,2019,complete
Zurich,LSZH,Bologna,LIPE,Zurich - Bologna,17094529.028323945,31292970,9338293,NA,2019,complete
Zurich,LSZH,Marco Polo di Tessera,LIPZ,Zurich - Marco Polo di Tessera,239036,31292970,11454860,0.76,2019,complete
Zurich,LSZH,Capodichino,LIRN,Zurich - Capodichino,110455,31292970,10387667,0.35,2019,complete
Zurich,LSZH,Peretola,LIRQ,Zurich - Peretola,169445,31292970,2860307,0.54,2019,complete
Zurich,LSZH,Luxembourg,ELLX,Zurich - Luxembourg,126260,31292970,NA,0.4,2019,missing_end_pax
Zurich,LSZH,Riga Intl,EVRA,Zurich - Riga Intl,100827,31292970,NA,0.32,2019,missing_end_pax
Zurich,LSZH,Alexaner The Great,LWSK,Zurich - Alexaner The Great,143138,31292970,NA,0.46,2019,missing_end_pax
Zurich,LSZH,Luqa,LMML,Zurich - Luqa,115201,31292970,NA,0.37,2019,missing_end_pax
Zurich,LSZH,Gardermoen,ENGM,Zurich - Gardermoen,180961,31292970,NA,0.58,2019,missing_end_pax
Zurich,LSZH,Porto,LPPR,Zurich - Porto,276485,31292970,NA,0.88,2019,missing_end_pax
Zurich,LSZH,Lisboa,LPPT,Zurich - Lisboa,486014,31292970,NA,1.55,2019,missing_end_pax
Zurich,LSZH,Beograd,LYBE,Zurich - Beograd,418746,31292970,NA,1.34,2019,missing_end_pax
Zurich,LSZH,Landvetter,ESGG,Zurich - Landvetter,89038,31292970,NA,0.28,2019,missing_end_pax
Zurich,LSZH,Arlanda,ESSA,Zurich - Arlanda,398505,31292970,NA,1.27,2019,missing_end_pax
Zurich,LSZH,Ljubljana,LJLJ,Zurich - Ljubljana,85467,31292970,NA,0.27,2019,missing_end_pax
Zurich,LSZH,Birmingham,EGBB,Zurich - Birmingham,97976,31292970,11271854,0.31,2019,complete
Zurich,LSZH,Manchester,EGCC,Zurich - Manchester,144731,31292970,26895408,0.46,2019,complete
Zurich,LSZH,Luton,EGGW,Zurich - Luton,173843,31292970,17961864,0.56,2019,complete
Zurich,LSZH,City,EGLC,Zurich - City,430202,31292970,5121684,1.37,2019,complete
Zurich,LSZH,Edinburgh,EGPH,Zurich - Edinburgh,21309279.00994377,31292970,14510779,NA,2019,complete
Zurich,LSZH,Stansted,EGSS,Zurich - Stansted,29466059.70916064,31292970,27745806,NA,2019,complete
Brussels Natl,EBBR,Tirana Rinas,LATI,Brussels Natl - Tirana Rinas,NA,25569693,NA,NA,2019,missing_end_pax
Brussels Natl,EBBR,Schwechat,LOWW,Brussels Natl - Schwechat,486177,25569693,31258901,1.9,2019,complete
Brussels Natl,EBBR,Geneve Cointrin,LSGG,Brussels Natl - Geneve Cointrin,615005,25569693,17742225,2.41,2019,complete
Brussels Natl,EBBR,Zurich,LSZH,Brussels Natl - Zurich,324112,25569693,31292970,1.27,2019,complete
Brussels Natl,EBBR,Schonefeld,EDDB,Brussels Natl - Schonefeld,164493,25569693,11028278,0.64,2019,complete
Brussels Natl,EBBR,Berlin Brandenburg Willy Brandt,EDDB,Brussels Natl - Berlin Brandenburg Willy Brandt,164493,25569693,11028278,0.64,2019,complete
Brussels Natl,EBBR,Frankfurt Main,EDDF,Brussels Natl - Frankfurt Main,578559,25569693,70066509,2.26,2019,complete
Brussels Natl,EBBR,Hamburg,EDDH,Brussels Natl - Hamburg,196919,25569693,16279030,0.77,2019,complete
Brussels Natl,EBBR,Tempelhof,EDDI,Brussels Natl - Tempelhof,NA,25569693,NA,NA,2019,missing_end_pax
Brussels Natl,EBBR,Dusseldorf,EDDL,Brussels Natl - Dusseldorf,25074124.674743343,25569693,24588161,NA,2019,complete
Brussels Natl,EBBR,Franz Josef Strauss,EDDM,Brussels Natl - Franz Josef Strauss,439029,25569693,47266254,1.72,2019,complete
Brussels Natl,EBBR,Stuttgart,EDDS,Brussels Natl - Stuttgart,17716544.790653057,25569693,12275312,NA,2019,complete
Brussels Natl,EBBR,Tegel,EDDT,Brussels Natl - Tegel,348494,25569693,24008455,1.36,2019,complete
Brussels Natl,EBBR,Hannover,EDDV,Brussels Natl - Hannover,12291817.7881627,25569693,5908901,NA,2019,complete
Brussels Natl,EBBR,Billund,EKBI,Brussels Natl - Billund,109108,25569693,2974341,0.43,2019,complete
Brussels Natl,EBBR,Kastrup,EKCH,Brussels Natl - Kastrup,478894,25569693,28737167,1.87,2019,complete
Brussels Natl,EBBR,Eleftherios Venizelos Intl,LGAV,Brussels Natl - Eleftherios Venizelos Intl,273471,25569693,NA,1.07,2019,missing_end_pax
Brussels Natl,EBBR,Nikos Kazantzakis,LGIR,Brussels Natl - Nikos Kazantzakis,159282,25569693,NA,0.62,2019,missing_end_pax
Brussels Natl,EBBR,Kos,LGKO,Brussels Natl - Kos,79854,25569693,NA,0.31,2019,missing_end_pax
Brussels Natl,EBBR,Ioannis Kapodistrias Intl,LGKR,Brussels Natl - Ioannis Kapodistrias Intl,NA,25569693,NA,NA,2019,missing_end_pax
Brussels Natl,EBBR,Rhodes Diagoras,LGRP,Brussels Natl - Rhodes Diagoras,81912,25569693,NA,0.32,2019,missing_end_pax
Brussels Natl,EBBR,Gran Canaria,GCLP,Brussels Natl - Gran Canaria,121116,25569693,11196595,0.47,2019,complete
Brussels Natl,EBBR,Lanzarote,GCRR,Brussels Natl - Lanzarote,77432,25569693,6401678,0.3,2019,complete
Brussels Natl,EBBR,Tenerife Sur,GCTS,Brussels Natl - Tenerife Sur,270319,25569693,9350488,1.06,2019,complete
Brussels Natl,EBBR,Alicante,LEAL,Brussels Natl - Alicante,412625,25569693,14627077,1.61,2019,complete
Brussels Natl,EBBR,Almeria,LEAM,Brussels Natl - Almeria,4836532.858945032,25569693,914835,NA,2019,complete
Brussels Natl,EBBR,Bilbao,LEBB,Brussels Natl - Bilbao,154677,25569693,5814556,0.6,2019,complete
Brussels Natl,EBBR,Barcelona,LEBL,Brussels Natl - Barcelona,952169,25569693,51210817,3.72,2019,complete
Brussels Natl,EBBR,Ibiza,LEIB,Brussels Natl - Ibiza,13970364.658359889,25569693,7632907,NA,2019,complete
Brussels Natl,EBBR,Barajas,LEMD,Brussels Natl - Barajas,1086037,25569693,59373123,4.25,2019,complete
Brussels Natl,EBBR,Malaga,LEMG,Brussels Natl - Malaga,528277,25569693,19158321,2.07,2019,complete
Brussels Natl,EBBR,Palma de Mallorca,LEPA,Brussels Natl - Palma de Mallorca,196365,25569693,27397471,0.77,2019,complete
Brussels Natl,EBBR,Santiago,LEST,Brussels Natl - Santiago,8565042.942732979,25569693,2869020,NA,2019,complete
Brussels Natl,EBBR,Valencia,LEVC,Brussels Natl - Valencia,229602,25569693,8341358,0.9,2019,complete
Brussels Natl,EBBR,Sevilla,LEZL,Brussels Natl - Sevilla,13806062.390903678,25569693,7454425,NA,2019,complete
Brussels Natl,EBBR,Helsinki Malmi,EFHF,Brussels Natl - Helsinki Malmi,NA,25569693,NA,NA,2019,missing_end_pax
Brussels Natl,EBBR,Helsinki Vantaa,EFHK,Brussels Natl - Helsinki Vantaa,231501,25569693,NA,0.91,2019,missing_end_pax
Brussels Natl,EBBR,Merignac,LFBD,Brussels Natl - Merignac,82952,25569693,7618599,0.32,2019,complete
Brussels Natl,EBBR,Blagnac,LFBO,Brussels Natl - Blagnac,188527,25569693,9451746,0.74,2019,complete
Brussels Natl,EBBR,Saint Exupery,LFLL,Brussels Natl - Saint Exupery,261219,25569693,11461753,1.02,2019,complete
Brussels Natl,EBBR,Provence,LFML,Brussels Natl - Provence,152139,25569693,10030599,0.59,2019,complete
Brussels Natl,EBBR,Cote D'Azur,LFMN,Brussels Natl - Cote D'Azur,385835,25569693,14277508,1.51,2019,complete
Brussels Natl,EBBR,Charles De Gaulle,LFPG,Brussels Natl - Charles De Gaulle,196076,25569693,75449170,0.77,2019,complete
Brussels Natl,EBBR,Nantes Atlantique,LFRS,Brussels Natl - Nantes Atlantique,86699,25569693,7000005,0.34,2019,complete
Brussels Natl,EBBR,Bale Mulhouse,LFSB,Brussels Natl - Bale Mulhouse,109475,25569693,8271471,0.43,2019,complete
Brussels Natl,EBBR,Bale Mulhouse,LFSB,Brussels Natl - Bale Mulhouse,109475,25569693,562406,0.43,2019,complete
Brussels Natl,EBBR,Entzheim,LFST,Brussels Natl - Entzheim,5630847.6173390625,25569693,1240001,NA,2019,complete
Brussels Natl,EBBR,Zagreb,LDZA,Brussels Natl - Zagreb,119816,25569693,NA,0.47,2019,missing_end_pax
Brussels Natl,EBBR,Dublin,EIDW,Brussels Natl - Dublin,438568,25569693,NA,1.72,2019,missing_end_pax
Brussels Natl,EBBR,Keflavik International Airport,BIKF,Brussels Natl - Keflavik International Airport,105117,25569693,NA,0.41,2019,missing_end_pax
Brussels Natl,EBBR,Catania Fontanarossa,LICC,Brussels Natl - Catania Fontanarossa,15781847.439545853,25569693,9740700,NA,2019,complete
Brussels Natl,EBBR,Malpensa,LIMC,Brussels Natl - Malpensa,430943,25569693,28346074,1.69,2019,complete
Brussels Natl,EBBR,Bergamo Orio Al Serio,LIME,Brussels Natl - Bergamo Orio Al Serio,18648613.52445039,25569693,13600898,NA,2019,complete
Brussels Natl,EBBR,Torino,LIMF,Brussels Natl - Torino,9908646.720725086,25569693,3839752,NA,2019,complete
Brussels Natl,EBBR,Linate,LIML,Brussels Natl - Linate,222103,25569693,6535465,0.87,2019,complete
Brussels Natl,EBBR,Bologna,LIPE,Brussels Natl - Bologna,15452420.041988537,25569693,9338293,NA,2019,complete
